date,category,total_units,total_value,stockout_skus,overstock_skus,instock_rate,carrying_cost
2024-03-14,Office Supplies,11844,389939.16000000003,13,4,0.9150326797385621,195.02
2024-03-14,Shipping,7664,351373.66,4,2,0.9518072289156626,175.69
2024-03-14,Technology,5342,1566703.8699999999,13,32,0.8452380952380952,783.34
2024-03-15,Breakroom,8900,170323.15,6,1,0.9347826086956522,85.12
2024-03-15,Furniture,5937,3580210.25,10,43,0.8863636363636364,1790.12
2024-03-15,Office Supplies,12341,394717.12,11,3,0.9281045751633987,197.34
2024-03-15,Shipping,7903,356878.91,4,3,0.9518072289156626,178.46
2024-03-15,Technology,5225,1525826.22,11,31,0.8690476190476191,762.91
2024-03-16,Breakroom,9161,174900.14,3,1,0.967391304347826,87.47
2024-03-16,Furniture,6107,3691538.94,8,44,0.9090909090909091,1845.77
2024-03-16,Office Supplies,13088,428006.27,10,5,0.934640522875817,213.97
2024-03-16,Shipping,8091,365952.82,4,3,0.9518072289156626,183.0
2024-03-16,Technology,5378,1542364.8399999999,9,32,0.8928571428571429,771.18
2024-03-17,Breakroom,9490,184735.57,2,1,0.9782608695652174,92.37
2024-03-17,Furniture,6105,3700030.76,8,44,0.9090909090909091,1850.03
2024-03-17,Office Supplies,13606,434983.7,5,4,0.9673202614379085,217.43
2024-03-17,Shipping,8075,367818.25,3,4,0.963855421686747,183.87
2024-03-17,Technology,5516,1595152.98,9,33,0.8928571428571429,797.58
2024-03-18,Breakroom,9126,174148.55,5,0,0.9456521739130435,87.05
2024-03-18,Furniture,6030,3653035.08,9,46,0.8977272727272727,1826.53
2024-03-18,Office Supplies,12881,412114.92,7,1,0.954248366013072,206.05
2024-03-18,Shipping,7588,347249.68,5,2,0.9397590361445783,173.65
2024-03-18,Technology,5264,1524896.68,11,32,0.8690476190476191,762.5
2024-03-19,Breakroom,9356,182210.46,4,2,0.9565217391304348,91.12
2024-03-19,Furniture,5960,3619346.37,10,46,0.8863636363636364,1809.68
2024-03-19,Office Supplies,12482,397448.88,13,0,0.9150326797385621,198.73
2024-03-19,Shipping,7836,349524.61,5,2,0.9397590361445783,174.74
2024-03-19,Technology,5218,1513827.89,10,30,0.8809523809523809,756.92
2024-03-20,Breakroom,9066,175635.87,7,1,0.9239130434782609,87.82
2024-03-20,Furniture,5967,3655923.76,10,44,0.8863636363636364,1827.95
2024-03-20,Office Supplies,12451,393995.14,13,3,0.9150326797385621,197.04
2024-03-20,Shipping,7669,344885.65,5,3,0.9397590361445783,172.44
2024-03-20,Technology,5281,1466747.8599999999,10,32,0.8809523809523809,733.42
2024-03-21,Breakroom,8970,170586.08,9,1,0.9021739130434783,85.27
2024-03-21,Furniture,5935,3644154.05,10,44,0.8863636363636364,1822.07
2024-03-21,Office Supplies,12619,404766.6,11,1,0.9281045751633987,202.34
2024-03-21,Shipping,7626,339794.15,6,2,0.927710843373494,169.89
2024-03-21,Technology,5221,1509813.65,11,32,0.8690476190476191,754.91
2024-03-22,Breakroom,8750,171403.79,6,3,0.9347826086956522,85.72
2024-03-22,Furniture,6047,3706055.35,10,47,0.8863636363636364,1853.01
2024-03-22,Office Supplies,12526,394630.98,13,2,0.9150326797385621,197.29
2024-03-22,Shipping,7650,345337.85,5,3,0.9397590361445783,172.69
2024-03-22,Technology,5348,1499521.0899999999,11,31,0.8690476190476191,749.77
2024-03-23,Breakroom,9855,187789.12,3,3,0.967391304347826,93.92
2024-03-23,Furniture,6129,3760524.03,8,49,0.9090909090909091,1880.28
2024-03-23,Office Supplies,12981,417207.07,6,5,0.9607843137254902,208.64
2024-03-23,Shipping,7955,357080.82,4,3,0.9518072289156626,178.57
2024-03-23,Technology,5429,1604423.38,10,33,0.8809523809523809,802.22
2024-03-24,Breakroom,9771,185526.32,2,3,0.9782608695652174,92.78
2024-03-24,Furniture,6191,3784909.28,7,50,0.9204545454545454,1892.48
2024-03-24,Office Supplies,13459,431669.29,6,5,0.9607843137254902,215.85
2024-03-24,Shipping,8107,364648.35,4,4,0.9518072289156626,182.33
2024-03-24,Technology,5567,1608470.29,8,34,0.9047619047619048,804.27
2024-03-25,Breakroom,9113,172203.49,7,2,0.9239130434782609,86.06
2024-03-25,Furniture,6080,3728233.78,9,49,0.8977272727272727,1864.12
2024-03-25,Office Supplies,12473,409722.51,9,1,0.9411764705882353,204.85999999999999
2024-03-25,Shipping,7903,354114.15,7,3,0.9156626506024096,177.07
2024-03-25,Technology,5389,1557833.18,10,29,0.8809523809523809,778.96
2024-03-26,Breakroom,9055,167363.82,6,1,0.9347826086956522,83.71
2024-03-26,Furniture,5919,3630380.01,13,45,0.8522727272727273,1815.18
2024-03-26,Office Supplies,12726,411048.21,10,0,0.934640522875817,205.51
2024-03-26,Shipping,7528,342247.07,7,2,0.9156626506024096,171.12
2024-03-26,Technology,5336,1512679.16,13,28,0.8452380952380952,756.37
2024-03-27,Breakroom,8797,167432.58,8,2,0.9130434782608695,83.71
2024-03-27,Furniture,5892,3630330.35,11,48,0.875,1815.16
2024-03-27,Office Supplies,12457,397594.17,13,0,0.9150326797385621,198.75
2024-03-27,Shipping,7496,332664.77,6,2,0.927710843373494,166.31
2024-03-27,Technology,5332,1582619.3099999998,13,31,0.8452380952380952,791.36
2024-03-28,Breakroom,9291,177159.32,7,1,0.9239130434782609,88.58
2024-03-28,Furniture,5914,3637828.4899999998,11,47,0.875,1818.93
2024-03-28,Office Supplies,12831,418511.27,10,4,0.934640522875817,209.27
2024-03-28,Shipping,7502,335744.61,6,1,0.927710843373494,167.85
2024-03-28,Technology,5246,1554564.89,13,30,0.8452380952380952,777.29
2024-03-29,Breakroom,8955,167750.99,8,1,0.9130434782608695,83.91
2024-03-29,Furniture,5936,3672415.8,11,48,0.875,1836.22
2024-03-29,Office Supplies,12983,423393.01,10,3,0.934640522875817,211.68
2024-03-29,Shipping,7683,352554.05,4,3,0.9518072289156626,176.3
2024-03-29,Technology,5306,1537153.52,14,33,0.8333333333333334,768.59
2024-03-30,Breakroom,9484,180793.52,5,1,0.9456521739130435,90.41
2024-03-30,Furniture,6109,3760770.4,8,50,0.9090909090909091,1880.3700000000001
2024-03-30,Office Supplies,13853,452589.89,11,5,0.9281045751633987,226.33
2024-03-30,Shipping,8137,365643.21,3,3,0.963855421686747,182.87
2024-03-30,Technology,5374,1534796.91,9,32,0.8928571428571429,767.42
2024-03-31,Breakroom,9540,186560.0,4,1,0.9565217391304348,93.27
2024-03-31,Furniture,6265,3850092.5300000003,8,51,0.9090909090909091,1925.04
2024-03-31,Office Supplies,14498,468928.56,5,3,0.9673202614379085,234.49
2024-03-31,Shipping,8161,371436.27,2,4,0.9759036144578314,185.71
2024-03-31,Technology,5462,1598497.35,9,34,0.8928571428571429,799.29
2024-04-01,Breakroom,8659,166132.9,11,1,0.8804347826086957,83.06
2024-04-01,Furniture,5859,3600371.14,13,45,0.8522727272727273,1800.16
2024-04-01,Office Supplies,12626,407866.79,13,2,0.9150326797385621,203.96
2024-04-01,Shipping,7173,337186.83,4,3,0.9518072289156626,168.6
2024-04-01,Technology,5150,1493123.8699999999,11,32,0.8690476190476191,746.57
2024-04-02,Breakroom,8298,158728.08,12,2,0.8695652173913043,79.38
2024-04-02,Furniture,5697,3512578.06,14,43,0.8409090909090909,1756.27
2024-04-02,Office Supplies,11327,365675.47,15,2,0.9019607843137255,182.78
2024-04-02,Shipping,6841,326377.88,5,2,0.9397590361445783,163.17
2024-04-02,Technology,4988,1449988.8599999999,16,32,0.8095238095238095,725.03
2024-04-03,Breakroom,7870,148330.83,11,2,0.8804347826086957,74.14
2024-04-03,Furniture,5678,3524237.48,15,45,0.8295454545454546,1762.12
2024-04-03,Office Supplies,11537,359666.11,19,1,0.8758169934640523,179.81
2024-04-03,Shipping,7301,336450.77,6,4,0.927710843373494,168.2
2024-04-03,Technology,4983,1472956.16,16,29,0.8095238095238095,736.52
2024-04-04,Breakroom,7393,140571.38,12,1,0.8695652173913043,70.22
2024-04-04,Furniture,5565,3413402.06,16,43,0.8181818181818182,1706.74
2024-04-04,Office Supplies,11351,361132.65,22,0,0.8562091503267973,180.57999999999998
2024-04-04,Shipping,6736,314735.02,3,2,0.963855421686747,157.36
2024-04-04,Technology,4880,1428697.63,16,30,0.8095238095238095,714.3299999999999
2024-04-05,Breakroom,7450,147561.55,14,1,0.8478260869565217,73.78
2024-04-05,Furniture,5464,3372231.6,15,39,0.8295454545454546,1686.18
2024-04-05,Office Supplies,10739,343510.68,26,1,0.8300653594771242,171.76
2024-04-05,Shipping,6560,310158.95,8,1,0.9036144578313253,155.06
2024-04-05,Technology,5108,1453695.37,15,29,0.8214285714285714,726.87
2024-04-06,Breakroom,8185,162242.31,10,1,0.8913043478260869,81.11
2024-04-06,Furniture,5632,3488614.23,11,43,0.875,1744.33
2024-04-06,Office Supplies,11214,361911.97000000003,20,1,0.869281045751634,181.0
2024-04-06,Shipping,7199,340994.75,5,4,0.9397590361445783,170.53
2024-04-06,Technology,5114,1528552.91,14,28,0.8333333333333334,764.28
2024-04-07,Breakroom,8611,166047.78,7,1,0.9239130434782609,82.98
2024-04-07,Furniture,5778,3576099.78,9,45,0.8977272727272727,1788.08
2024-04-07,Office Supplies,12006,383153.67,13,2,0.9150326797385621,191.60999999999999
2024-04-07,Shipping,7652,348181.8,5,3,0.9397590361445783,174.07
2024-04-07,Technology,5096,1526069.9,15,32,0.8214285714285714,763.1
2024-04-08,Breakroom,7820,149958.13,9,0,0.9021739130434783,74.95
2024-04-08,Furniture,5550,3432440.96,13,42,0.8522727272727273,1716.21
2024-04-08,Office Supplies,11413,364226.33,14,1,0.9084967320261438,182.1
2024-04-08,Shipping,7543,345015.81,5,2,0.9397590361445783,172.5
2024-04-08,Technology,5046,1450837.89,15,32,0.8214285714285714,725.38
2024-04-09,Breakroom,7723,147754.29,13,2,0.8586956521739131,73.85
2024-04-09,Furniture,5429,3359530.33,13,41,0.8522727272727273,1679.74
2024-04-09,Office Supplies,10897,342417.95,20,2,0.869281045751634,171.19
2024-04-09,Shipping,7164,327096.8,6,2,0.927710843373494,163.56
2024-04-09,Technology,4952,1406942.16,16,32,0.8095238095238095,703.49
2024-04-10,Breakroom,7375,138311.33,17,2,0.8152173913043478,69.15
2024-04-10,Furniture,5391,3312244.59,15,43,0.8295454545454546,1656.08
2024-04-10,Office Supplies,10651,336503.37,26,2,0.8300653594771242,168.19
2024-04-10,Shipping,6856,319288.55,6,1,0.927710843373494,159.63
2024-04-10,Technology,4911,1431348.61,17,34,0.7976190476190477,715.67
2024-04-11,Breakroom,7584,139630.52,19,2,0.7934782608695652,69.83
2024-04-11,Furniture,5247,3213364.38,16,40,0.8181818181818182,1606.68
2024-04-11,Office Supplies,10230,326744.17,24,0,0.8431372549019608,163.39000000000001
2024-04-11,Shipping,6937,302666.58,7,2,0.9156626506024096,151.38
2024-04-11,Technology,4815,1368898.45,17,32,0.7976190476190477,684.48
2024-04-12,Breakroom,7887,146945.15,15,3,0.8369565217391305,73.43
2024-04-12,Furniture,5402,3314548.04,19,41,0.7840909090909091,1657.26
2024-04-12,Office Supplies,10457,328875.87,24,1,0.8431372549019608,164.44
2024-04-12,Shipping,6849,299862.45,11,2,0.8674698795180723,149.94
2024-04-12,Technology,4721,1434816.64,19,31,0.7738095238095238,717.43
2024-04-13,Breakroom,8593,161372.87,12,2,0.8695652173913043,80.63
2024-04-13,Furniture,5458,3329514.9699999997,13,42,0.8522727272727273,1664.78
2024-04-13,Office Supplies,11467,365097.66,18,0,0.8823529411764706,182.65
2024-04-13,Shipping,7523,332842.11,7,4,0.9156626506024096,166.4
2024-04-13,Technology,4974,1461112.5699999998,15,32,0.8214285714285714,730.54
2024-04-14,Breakroom,9011,169874.97,9,3,0.9021739130434783,84.95
2024-04-14,Furniture,5593,3402578.32,11,41,0.875,1701.25
2024-04-14,Office Supplies,12262,402826.57,12,2,0.9215686274509803,201.34
2024-04-14,Shipping,7766,351837.6,6,3,0.927710843373494,175.92
2024-04-14,Technology,4976,1437286.5,13,31,0.8452380952380952,718.68
2024-04-15,Breakroom,8341,160542.49,12,2,0.8695652173913043,80.26
2024-04-15,Furniture,5455,3335936.16,14,41,0.8409090909090909,1667.96
2024-04-15,Office Supplies,11529,372132.31,15,3,0.9019607843137255,186.1
2024-04-15,Shipping,7245,324114.99,6,3,0.927710843373494,162.07
2024-04-15,Technology,4833,1358020.47,15,28,0.8214285714285714,679.0
2024-04-16,Breakroom,8111,157790.99,15,2,0.8369565217391305,78.91
2024-04-16,Furniture,5467,3339000.26,17,37,0.8068181818181818,1669.49
2024-04-16,Office Supplies,10787,340661.43,14,2,0.9084967320261438,170.27
2024-04-16,Shipping,7109,327552.23,8,3,0.9036144578313253,163.77
2024-04-16,Technology,4809,1371273.47,18,27,0.7857142857142857,685.65
2024-04-17,Breakroom,7959,153603.24,15,2,0.8369565217391305,76.8
2024-04-17,Furniture,5396,3285215.17,17,40,0.8068181818181818,1642.55
2024-04-17,Office Supplies,10560,331556.55,27,2,0.8235294117647058,165.76
2024-04-17,Shipping,6913,314909.88,8,2,0.9036144578313253,157.45
2024-04-17,Technology,4881,1470750.11,19,30,0.7738095238095238,735.38
2024-04-18,Breakroom,7820,150485.71,18,2,0.8043478260869565,75.24
2024-04-18,Furniture,5439,3293473.46,18,43,0.7954545454545454,1646.74
2024-04-18,Office Supplies,10403,336502.97000000003,25,0,0.8366013071895425,168.24
2024-04-18,Shipping,6674,313481.09,7,1,0.9156626506024096,156.72
2024-04-18,Technology,4771,1422851.15,17,29,0.7976190476190477,711.42
2024-04-19,Breakroom,7572,146079.02,15,3,0.8369565217391305,73.07000000000001
2024-04-19,Furniture,5283,3196640.01,19,39,0.7840909090909091,1598.31
2024-04-19,Office Supplies,11301,354373.46,21,2,0.8627450980392157,177.22
2024-04-19,Shipping,6733,316224.46,8,2,0.9036144578313253,158.13
2024-04-19,Technology,4666,1388016.04,17,28,0.7976190476190477,694.02
2024-04-20,Breakroom,7895,153607.53,8,2,0.9130434782608695,76.79
2024-04-20,Furniture,5549,3352583.67,10,42,0.8863636363636364,1676.28
2024-04-20,Office Supplies,12576,394206.23,12,3,0.9215686274509803,197.13
2024-04-20,Shipping,7432,345134.72000000003,6,2,0.927710843373494,172.55
2024-04-20,Technology,4939,1497693.39,14,31,0.8333333333333334,748.8100000000001
2024-04-21,Breakroom,8653,173376.49,7,2,0.9239130434782609,86.69
2024-04-21,Furniture,5602,3386971.79,14,38,0.8409090909090909,1693.52
2024-04-21,Office Supplies,12993,407315.5,13,5,0.9150326797385621,203.66
2024-04-21,Shipping,7699,345170.93,4,2,0.9518072289156626,172.58
2024-04-21,Technology,5034,1484408.78,12,30,0.8571428571428571,742.18
2024-04-22,Breakroom,7833,152568.44,14,2,0.8478260869565217,76.3
2024-04-22,Furniture,5320,3247178.24,15,39,0.8295454545454546,1623.57
2024-04-22,Office Supplies,11869,370903.58,17,2,0.8888888888888888,185.48
2024-04-22,Shipping,7152,324154.63,5,2,0.9397590361445783,162.06
2024-04-22,Technology,4905,1449254.73,17,28,0.7976190476190477,724.61
2024-04-23,Breakroom,7366,146385.79,13,2,0.8586956521739131,73.19
2024-04-23,Furniture,5216,3197284.52,16,37,0.8181818181818182,1598.6299999999999
2024-04-23,Office Supplies,11015,345986.71,20,2,0.869281045751634,172.96
2024-04-23,Shipping,6975,326306.82,5,5,0.9397590361445783,163.13
2024-04-23,Technology,4927,1426128.69,17,30,0.7976190476190477,713.06
2024-04-24,Breakroom,7587,153221.43,18,2,0.8043478260869565,76.61
2024-04-24,Furniture,5259,3207550.65,17,39,0.8068181818181818,1603.77
2024-04-24,Office Supplies,10306,330853.91000000003,23,0,0.8496732026143791,165.43
2024-04-24,Shipping,7211,327193.13,5,3,0.9397590361445783,163.59
2024-04-24,Technology,5046,1400921.92,17,28,0.7976190476190477,700.46
2024-04-25,Breakroom,7524,150734.83,14,3,0.8478260869565217,75.36
2024-04-25,Furniture,5151,3164390.77,18,37,0.7954545454545454,1582.16
2024-04-25,Office Supplies,10340,335041.83,24,2,0.8431372549019608,167.49
2024-04-25,Shipping,7104,334665.56,7,3,0.9156626506024096,167.36
2024-04-25,Technology,4964,1440247.24,18,33,0.7857142857142857,720.12
2024-04-26,Breakroom,7573,148838.71,17,2,0.8152173913043478,74.4
2024-04-26,Furniture,5338,3239424.44,18,38,0.7954545454545454,1619.7
2024-04-26,Office Supplies,10386,334980.23,20,1,0.869281045751634,167.46
2024-04-26,Shipping,7006,324815.67,5,1,0.9397590361445783,162.38
2024-04-26,Technology,4924,1488371.07,17,31,0.7976190476190477,744.1899999999999
2024-04-27,Breakroom,8715,170908.78,7,3,0.9239130434782609,85.45
2024-04-27,Furniture,5544,3373427.71,13,40,0.8522727272727273,1686.71
2024-04-27,Office Supplies,11725,366139.51,15,3,0.9019607843137255,183.1
2024-04-27,Shipping,7554,347617.68,5,1,0.9397590361445783,173.81
2024-04-27,Technology,5122,1515741.98,11,33,0.8690476190476191,757.91
2024-04-28,Breakroom,8686,170488.46,7,3,0.9239130434782609,85.19
2024-04-28,Furniture,5541,3376113.88,15,42,0.8295454545454546,1688.08
2024-04-28,Office Supplies,12036,374040.55,12,1,0.9215686274509803,186.98
2024-04-28,Shipping,7729,359844.24,3,2,0.963855421686747,179.93
2024-04-28,Technology,5198,1529611.76,13,33,0.8452380952380952,764.79
2024-04-29,Breakroom,8126,159756.47,11,2,0.8804347826086957,79.87
2024-04-29,Furniture,5324,3246210.44,15,37,0.8295454545454546,1623.06
2024-04-29,Office Supplies,11212,357146.27,21,2,0.8627450980392157,178.6
2024-04-29,Shipping,7029,329809.25,5,3,0.9397590361445783,164.87
2024-04-29,Technology,5012,1435581.3699999999,16,33,0.8095238095238095,717.8
2024-04-30,Breakroom,7552,146551.55,16,2,0.8260869565217391,73.25
2024-04-30,Furniture,5324,3234880.78,15,41,0.8295454545454546,1617.44
2024-04-30,Office Supplies,10824,348629.87,20,2,0.869281045751634,174.34
2024-04-30,Shipping,7108,331475.54,7,4,0.9156626506024096,165.74
2024-04-30,Technology,4788,1411652.95,18,33,0.7857142857142857,705.87
2024-05-01,Breakroom,7662,147445.26,15,3,0.8369565217391305,73.7
2024-05-01,Furniture,5209,3143784.83,15,37,0.8295454545454546,1571.92
2024-05-01,Office Supplies,11036,350135.22000000003,23,2,0.8496732026143791,175.15
2024-05-01,Shipping,6887,323764.56,8,3,0.9036144578313253,161.88
2024-05-01,Technology,4621,1419750.82,15,30,0.8214285714285714,709.92
2024-05-02,Breakroom,7736,152968.76,13,2,0.8586956521739131,76.46
2024-05-02,Furniture,5251,3172630.66,15,38,0.8295454545454546,1586.32
2024-05-02,Office Supplies,10586,338817.49,25,3,0.8366013071895425,169.38
2024-05-02,Shipping,7037,328045.75,8,3,0.9036144578313253,164.03
2024-05-02,Technology,4630,1390812.54,17,27,0.7976190476190477,695.41
2024-05-03,Breakroom,7434,147818.28,14,2,0.8478260869565217,73.89
2024-05-03,Furniture,5249,3151136.76,19,37,0.7840909090909091,1575.54
2024-05-03,Office Supplies,10153,331012.13,24,1,0.8431372549019608,165.49
2024-05-03,Shipping,6912,332032.83,9,3,0.891566265060241,166.0
2024-05-03,Technology,4656,1332832.91,17,28,0.7976190476190477,666.41
2024-05-04,Breakroom,8553,163063.69,13,2,0.8586956521739131,81.49
2024-05-04,Furniture,5478,3289585.52,15,39,0.8295454545454546,1644.79
2024-05-04,Office Supplies,11433,365488.06,14,1,0.9084967320261438,182.7
2024-05-04,Shipping,7017,330308.27,6,4,0.927710843373494,165.16
2024-05-04,Technology,4942,1368455.46,18,31,0.7857142857142857,684.25
2024-05-05,Breakroom,8494,161472.4,13,2,0.8586956521739131,80.72
2024-05-05,Furniture,5534,3336500.69,14,41,0.8409090909090909,1668.26
2024-05-05,Office Supplies,12314,381120.24,14,2,0.9084967320261438,190.54
2024-05-05,Shipping,7526,336332.76,6,3,0.927710843373494,168.18
2024-05-05,Technology,4943,1465185.18,15,32,0.8214285714285714,732.63
2024-05-06,Breakroom,7640,150578.33,14,2,0.8478260869565217,75.27
2024-05-06,Furniture,5320,3242240.5,18,39,0.7954545454545454,1621.12
2024-05-06,Office Supplies,11298,361647.37,22,3,0.8562091503267973,180.85
2024-05-06,Shipping,6981,312117.75,9,2,0.891566265060241,156.09
2024-05-06,Technology,4752,1411864.56,15,31,0.8214285714285714,705.95
2024-05-07,Breakroom,7716,150574.61000000002,15,2,0.8369565217391305,75.26
2024-05-07,Furniture,5195,3146336.32,18,39,0.7954545454545454,1573.16
2024-05-07,Office Supplies,10280,327459.4,31,2,0.7973856209150327,163.72
2024-05-07,Shipping,6964,321091.94,9,3,0.891566265060241,160.54
2024-05-07,Technology,4614,1379921.7,18,29,0.7857142857142857,689.97
2024-05-08,Breakroom,8051,156050.08,14,2,0.8478260869565217,78.03
2024-05-08,Furniture,5342,3208632.25,15,39,0.8295454545454546,1604.3
2024-05-08,Office Supplies,10628,336115.29,26,1,0.8300653594771242,168.05
2024-05-08,Shipping,6866,316695.84,6,3,0.927710843373494,158.31
2024-05-08,Technology,4701,1405878.23,17,27,0.7976190476190477,702.93
2024-05-09,Breakroom,7874,149848.12,12,1,0.8695652173913043,74.9
2024-05-09,Furniture,5297,3143595.99,17,39,0.8068181818181818,1571.81
2024-05-09,Office Supplies,10326,328608.64,25,1,0.8366013071895425,164.33
2024-05-09,Shipping,6815,316288.68,8,3,0.9036144578313253,158.14000000000001
2024-05-09,Technology,4552,1335098.64,18,28,0.7857142857142857,667.5600000000001
2024-05-10,Breakroom,7669,146199.22,15,2,0.8369565217391305,73.07000000000001
2024-05-10,Furniture,5219,3110387.22,19,38,0.7840909090909091,1555.16
2024-05-10,Office Supplies,10273,335394.86,23,3,0.8496732026143791,167.7
