alert_type,sku_id,priority,priority_label,message,timestamp,product_name,stockout_days,action,current_qty,safety_stock,max_level,excess_units,actual_slg,target_slg,gap_pct,current_demand,avg_demand,std_demand,order_id,supplier_id,days_late,category
STOCKOUT,SYN10225,1,CRITICAL,Critical stockout: 8 days without inventory,2026-03-17 14:20:55,HP Keyboards - Model 772,8.0,Expedite order immediately,,,,,,,,,,,,,,Technology
STOCKOUT,SYN10226,1,CRITICAL,Critical stockout: 13 days without inventory,2026-03-17 14:20:55,AmazonBasics Tables - Model 647,13.0,Expedite order immediately,,,,,,,,,,,,,,Furniture
STOCKOUT,SYN10231,2,HIGH,Stockout alert: 5 days without inventory,2026-03-17 14:20:55,HON Coffee - Model 257,5.0,Place urgent order,,,,,,,,,,,,,,Breakroom
STOCKOUT,SYN10232,1,CRITICAL,Critical stockout: 21 days without inventory,2026-03-17 14:20:55,AmazonBasics Binders - Model 308,21.0,Expedite order immediately,,,,,,,,,,,,,,Office Supplies
STOCKOUT,SYN10234,1,CRITICAL,Critical stockout: 29 days without inventory,2026-03-17 14:20:55,HON Filing Cabinets - Model 541,29.0,Expedite order immediately,,,,,,,,,,,,,,Furniture
STOCKOUT,SYN10235,1,CRITICAL,Critical stockout: 16 days without inventory,2026-03-17 14:20:55,3M Storage - Model 245,16.0,Expedite order immediately,,,,,,,,,,,,,,Technology
STOCKOUT,SYN10236,1,CRITICAL,Critical stockout: 28 days without inventory,2026-03-17 14:20:55,Logitech Cables - Model 133,28.0,Expedite order immediately,,,,,,,,,,,,,,Technology
STOCKOUT,SYN10244,1,CRITICAL,Critical stockout: 18 days without inventory,2026-03-17 14:20:55,HP Chairs - Model 722,18.0,Expedite order immediately,,,,,,,,,,,,,,Furniture
STOCKOUT,SYN10251,1,CRITICAL,Critical stockout: 30 days without inventory,2026-03-17 14:20:55,AmazonBasics Chairs - Model 712,30.0,Expedite order immediately,,,,,,,,,,,,,,Furniture
STOCKOUT,SYN10256,1,CRITICAL,Critical stockout: 8 days without inventory,2026-03-17 14:20:55,HON Monitors - Model 146,8.0,Expedite order immediately,,,,,,,,,,,,,,Technology
STOCKOUT,SYN10257,1,CRITICAL,Critical stockout: 16 days without inventory,2026-03-17 14:20:55,Avery Binders - Model 185,16.0,Expedite order immediately,,,,,,,,,,,,,,Office Supplies
STOCKOUT,SYN10259,2,HIGH,Stockout alert: 4 days without inventory,2026-03-17 14:20:55,Office Depot Tables - Model 322,4.0,Place urgent order,,,,,,,,,,,,,,Furniture
STOCKOUT,SYN10260,2,HIGH,Stockout alert: 4 days without inventory,2026-03-17 14:20:55,HON Chairs - Model 714,4.0,Place urgent order,,,,,,,,,,,,,,Furniture
STOCKOUT,SYN10262,1,CRITICAL,Critical stockout: 30 days without inventory,2026-03-17 14:20:55,HP Cables - Model 626,30.0,Expedite order immediately,,,,,,,,,,,,,,Technology
STOCKOUT,SYN10264,1,CRITICAL,Critical stockout: 19 days without inventory,2026-03-17 14:20:55,Office Depot Tape - Model 410,19.0,Expedite order immediately,,,,,,,,,,,,,,Shipping
STOCKOUT,SYN10267,1,CRITICAL,Critical stockout: 26 days without inventory,2026-03-17 14:20:55,Avery Staplers - Model 847,26.0,Expedite order immediately,,,,,,,,,,,,,,Office Supplies
STOCKOUT,SYN10271,1,CRITICAL,Critical stockout: 11 days without inventory,2026-03-17 14:20:55,Logitech Staplers - Model 498,11.0,Expedite order immediately,,,,,,,,,,,,,,Office Supplies
STOCKOUT,SYN10272,2,HIGH,Stockout alert: 3 days without inventory,2026-03-17 14:20:55,HON Utensils - Model 904,3.0,Place urgent order,,,,,,,,,,,,,,Breakroom
STOCKOUT,SYN10276,1,CRITICAL,Critical stockout: 9 days without inventory,2026-03-17 14:20:55,HON Envelopes - Model 206,9.0,Expedite order immediately,,,,,,,,,,,,,,Shipping
STOCKOUT,SYN10277,1,CRITICAL,Critical stockout: 13 days without inventory,2026-03-17 14:20:55,Staples Monitors - Model 605,13.0,Expedite order immediately,,,,,,,,,,,,,,Technology
STOCKOUT,SYN10279,1,CRITICAL,Critical stockout: 24 days without inventory,2026-03-17 14:20:55,Fellowes Pens - Model 989,24.0,Expedite order immediately,,,,,,,,,,,,,,Office Supplies
STOCKOUT,SYN10280,1,CRITICAL,Critical stockout: 29 days without inventory,2026-03-17 14:20:55,AmazonBasics Chairs - Model 789,29.0,Expedite order immediately,,,,,,,,,,,,,,Furniture
STOCKOUT,SYN10282,2,HIGH,Stockout alert: 3 days without inventory,2026-03-17 14:20:55,Fellowes Folders - Model 456,3.0,Place urgent order,,,,,,,,,,,,,,Office Supplies
STOCKOUT,SYN10286,1,CRITICAL,Critical stockout: 12 days without inventory,2026-03-17 14:20:55,HON Tables - Model 553,12.0,Expedite order immediately,,,,,,,,,,,,,,Furniture
STOCKOUT,SYN10289,1,CRITICAL,Critical stockout: 30 days without inventory,2026-03-17 14:20:55,Staples Mice - Model 361,30.0,Expedite order immediately,,,,,,,,,,,,,,Technology
STOCKOUT,SYN10292,2,HIGH,Stockout alert: 3 days without inventory,2026-03-17 14:20:55,HON Cleaning - Model 860,3.0,Place urgent order,,,,,,,,,,,,,,Breakroom
STOCKOUT,SYN10294,2,HIGH,Stockout alert: 3 days without inventory,2026-03-17 14:20:55,Office Depot Cables - Model 817,3.0,Place urgent order,,,,,,,,,,,,,,Technology
STOCKOUT,SYN10298,1,CRITICAL,Critical stockout: 24 days without inventory,2026-03-17 14:20:55,Avery Utensils - Model 377,24.0,Expedite order immediately,,,,,,,,,,,,,,Breakroom
STOCKOUT,SYN10301,1,CRITICAL,Critical stockout: 31 days without inventory,2026-03-17 14:20:55,Office Depot Mice - Model 405,31.0,Expedite order immediately,,,,,,,,,,,,,,Technology
STOCKOUT,SYN10302,2,HIGH,Stockout alert: 4 days without inventory,2026-03-17 14:20:55,Fellowes Labels - Model 862,4.0,Place urgent order,,,,,,,,,,,,,,Shipping
STOCKOUT,SYN10304,1,CRITICAL,Critical stockout: 27 days without inventory,2026-03-17 14:20:55,HON Shelving - Model 637,27.0,Expedite order immediately,,,,,,,,,,,,,,Furniture
STOCKOUT,SYN10305,1,CRITICAL,Critical stockout: 28 days without inventory,2026-03-17 14:20:55,Fellowes Storage - Model 198,28.0,Expedite order immediately,,,,,,,,,,,,,,Technology
STOCKOUT,SYN10306,2,HIGH,Stockout alert: 3 days without inventory,2026-03-17 14:20:55,Fellowes Packaging - Model 899,3.0,Place urgent order,,,,,,,,,,,,,,Shipping
STOCKOUT,SYN10307,1,CRITICAL,Critical stockout: 23 days without inventory,2026-03-17 14:20:55,AmazonBasics Cups - Model 948,23.0,Expedite order immediately,,,,,,,,,,,,,,Breakroom
STOCKOUT,SYN10308,1,CRITICAL,Critical stockout: 15 days without inventory,2026-03-17 14:20:55,Avery Cleaning - Model 402,15.0,Expedite order immediately,,,,,,,,,,,,,,Breakroom
STOCKOUT,SYN10319,1,CRITICAL,Critical stockout: 26 days without inventory,2026-03-17 14:20:55,Staples Tables - Model 171,26.0,Expedite order immediately,,,,,,,,,,,,,,Furniture
STOCKOUT,SYN10323,1,CRITICAL,Critical stockout: 27 days without inventory,2026-03-17 14:20:55,Staples Utensils - Model 813,27.0,Expedite order immediately,,,,,,,,,,,,,,Breakroom
STOCKOUT,SYN10327,1,CRITICAL,Critical stockout: 26 days without inventory,2026-03-17 14:20:55,Dell Coffee - Model 416,26.0,Expedite order immediately,,,,,,,,,,,,,,Breakroom
STOCKOUT,SYN10328,1,CRITICAL,Critical stockout: 8 days without inventory,2026-03-17 14:20:55,HP Folders - Model 322,8.0,Expedite order immediately,,,,,,,,,,,,,,Office Supplies
STOCKOUT,SYN10332,1,CRITICAL,Critical stockout: 10 days without inventory,2026-03-17 14:20:55,HON Paper Clips - Model 113,10.0,Expedite order immediately,,,,,,,,,,,,,,Office Supplies
STOCKOUT,SYN10338,2,HIGH,Stockout alert: 6 days without inventory,2026-03-17 14:20:55,Avery Coffee - Model 258,6.0,Place urgent order,,,,,,,,,,,,,,Breakroom
STOCKOUT,SYN10340,2,HIGH,Stockout alert: 5 days without inventory,2026-03-17 14:20:55,Dell Utensils - Model 661,5.0,Place urgent order,,,,,,,,,,,,,,Breakroom
STOCKOUT,SYN10341,1,CRITICAL,Critical stockout: 7 days without inventory,2026-03-17 14:20:55,HON Paper Clips - Model 216,7.0,Expedite order immediately,,,,,,,,,,,,,,Office Supplies
STOCKOUT,SYN10342,1,CRITICAL,Critical stockout: 31 days without inventory,2026-03-17 14:20:55,Office Depot Snacks - Model 873,31.0,Expedite order immediately,,,,,,,,,,,,,,Breakroom
STOCKOUT,SYN10344,1,CRITICAL,Critical stockout: 31 days without inventory,2026-03-17 14:20:55,Office Depot Tables - Model 651,31.0,Expedite order immediately,,,,,,,,,,,,,,Furniture
STOCKOUT,SYN10345,1,CRITICAL,Critical stockout: 8 days without inventory,2026-03-17 14:20:55,HON Pens - Model 619,8.0,Expedite order immediately,,,,,,,,,,,,,,Office Supplies
STOCKOUT,SYN10346,2,HIGH,Stockout alert: 4 days without inventory,2026-03-17 14:20:55,Office Depot Cables - Model 474,4.0,Place urgent order,,,,,,,,,,,,,,Technology
STOCKOUT,SYN10347,1,CRITICAL,Critical stockout: 27 days without inventory,2026-03-17 14:20:55,3M Boxes - Model 927,27.0,Expedite order immediately,,,,,,,,,,,,,,Shipping
STOCKOUT,SYN10349,2,HIGH,Stockout alert: 4 days without inventory,2026-03-17 14:20:55,Logitech Desks - Model 127,4.0,Place urgent order,,,,,,,,,,,,,,Furniture
STOCKOUT,SYN10352,1,CRITICAL,Critical stockout: 31 days without inventory,2026-03-17 14:20:55,3M Mice - Model 369,31.0,Expedite order immediately,,,,,,,,,,,,,,Technology
STOCKOUT,SYN10354,1,CRITICAL,Critical stockout: 25 days without inventory,2026-03-17 14:20:55,Staples Filing Cabinets - Model 412,25.0,Expedite order immediately,,,,,,,,,,,,,,Furniture
STOCKOUT,SYN10357,2,HIGH,Stockout alert: 6 days without inventory,2026-03-17 14:20:55,3M Utensils - Model 719,6.0,Place urgent order,,,,,,,,,,,,,,Breakroom
STOCKOUT,SYN10358,1,CRITICAL,Critical stockout: 15 days without inventory,2026-03-17 14:20:55,Office Depot Snacks - Model 610,15.0,Expedite order immediately,,,,,,,,,,,,,,Breakroom
STOCKOUT,SYN10362,1,CRITICAL,Critical stockout: 31 days without inventory,2026-03-17 14:20:55,Office Depot Shelving - Model 316,31.0,Expedite order immediately,,,,,,,,,,,,,,Furniture
STOCKOUT,SYN10363,1,CRITICAL,Critical stockout: 8 days without inventory,2026-03-17 14:20:55,Office Depot Pens - Model 527,8.0,Expedite order immediately,,,,,,,,,,,,,,Office Supplies
STOCKOUT,SYN10366,1,CRITICAL,Critical stockout: 12 days without inventory,2026-03-17 14:20:55,Staples Tape - Model 410,12.0,Expedite order immediately,,,,,,,,,,,,,,Shipping
STOCKOUT,SYN10368,1,CRITICAL,Critical stockout: 25 days without inventory,2026-03-17 14:20:55,Dell Paper Clips - Model 444,25.0,Expedite order immediately,,,,,,,,,,,,,,Office Supplies
STOCKOUT,SYN10369,1,CRITICAL,Critical stockout: 17 days without inventory,2026-03-17 14:20:55,AmazonBasics Folders - Model 386,17.0,Expedite order immediately,,,,,,,,,,,,,,Office Supplies
STOCKOUT,SYN10370,1,CRITICAL,Critical stockout: 14 days without inventory,2026-03-17 14:20:55,Logitech Packaging - Model 701,14.0,Expedite order immediately,,,,,,,,,,,,,,Shipping
STOCKOUT,SYN10374,1,CRITICAL,Critical stockout: 24 days without inventory,2026-03-17 14:20:55,3M Cups - Model 581,24.0,Expedite order immediately,,,,,,,,,,,,,,Breakroom
STOCKOUT,SYN10376,1,CRITICAL,Critical stockout: 10 days without inventory,2026-03-17 14:20:55,Staples Staplers - Model 175,10.0,Expedite order immediately,,,,,,,,,,,,,,Office Supplies
STOCKOUT,SYN10379,1,CRITICAL,Critical stockout: 31 days without inventory,2026-03-17 14:20:55,Logitech Keyboards - Model 102,31.0,Expedite order immediately,,,,,,,,,,,,,,Technology
LOW_STOCK,2573958,2,HIGH,Inventory critically low: 7 units (safety stock: 33),2026-03-17 14:20:55,Trademark Fine Art Philippe Hugonnard 'Another Loo,,Review reorder status,7.0,33.0,,,,,,,,,,,,Office Supplies
LOW_STOCK,234685,2,HIGH,Inventory critically low: 2 units (safety stock: 19),2026-03-17 14:20:55,NoTrax OrienTrax Nylon Fiber Specialty Entrance Fl,,Review reorder status,2.0,19.0,,,,,,,,,,,,Breakroom
LOW_STOCK,24395819,2,HIGH,Inventory critically low: 0 units (safety stock: 60),2026-03-17 14:20:55,Mind Reader Monitor Stand Riser with Drawer Storag,,Review reorder status,0.0,60.0,,,,,,,,,,,,Technology
LOW_STOCK,1727204,2,HIGH,Inventory critically low: 0 units (safety stock: 24),2026-03-17 14:20:55,Trademark Fine Art Mathieu Rivrin 'Road to the Gol,,Review reorder status,0.0,24.0,,,,,,,,,,,,Office Supplies
LOW_STOCK,24357363,2,HIGH,Inventory critically low: 0 units (safety stock: 17),2026-03-17 14:20:55,"Luxor Magnetic Wall Mounted Glass Board, Aluminum,",,Review reorder status,0.0,17.0,,,,,,,,,,,,Furniture
LOW_STOCK,693479,2,HIGH,Inventory critically low: 0 units (safety stock: 21),2026-03-17 14:20:55,"12"" x 18"" Antistatic Layflat Poly Bags, 2 Mil, Pin",,Review reorder status,0.0,21.0,,,,,,,,,,,,Shipping
LOW_STOCK,24516637,2,HIGH,Inventory critically low: 11 units (safety stock: 48),2026-03-17 14:20:55,"Ashley Dry Erase Magnetic Whiteboard Erasers, Butt",,Review reorder status,11.0,48.0,,,,,,,,,,,,Furniture
LOW_STOCK,IM15BP697,2,HIGH,Inventory critically low: 0 units (safety stock: 23),2026-03-17 14:20:55,AVerMedia Live Gamer Ultra (GC553),,Review reorder status,0.0,23.0,,,,,,,,,,,,Technology
LOW_STOCK,2083952,2,HIGH,Inventory critically low: 2 units (safety stock: 49),2026-03-17 14:20:55,Trademark Fine Art ''Mice #8'' by J Hovenstine Stu,,Review reorder status,2.0,49.0,,,,,,,,,,,,Office Supplies
LOW_STOCK,24511316,2,HIGH,Inventory critically low: 0 units (safety stock: 30),2026-03-17 14:20:55,"Bazic Sign Here Flags with Dispenser, 1"" Wide, Yel",,Review reorder status,0.0,30.0,,,,,,,,,,,,Office Supplies
LOW_STOCK,24514624,2,HIGH,Inventory critically low: 0 units (safety stock: 65),2026-03-17 14:20:55,24 SQUARE ADV LBL GLS 2X2 POL,,Review reorder status,0.0,65.0,,,,,,,,,,,,Office Supplies
LOW_STOCK,2632924,2,HIGH,Inventory critically low: 0 units (safety stock: 40),2026-03-17 14:20:55,JAM PAPER A9 Colored Invitation Envelopes with Pee,,Review reorder status,0.0,40.0,,,,,,,,,,,,Shipping
LOW_STOCK,1207472,2,HIGH,Inventory critically low: 0 units (safety stock: 40),2026-03-17 14:20:55,"Trademark Monica Fleet ""Expressive Individuality"" ",,Review reorder status,0.0,40.0,,,,,,,,,,,,Office Supplies
LOW_STOCK,845860,2,HIGH,Inventory critically low: 0 units (safety stock: 56),2026-03-17 14:20:55,"Grammar Skills, Evan-Moor® Daily Language Review G",,Review reorder status,0.0,56.0,,,,,,,,,,,,Office Supplies
LOW_STOCK,2509195,2,HIGH,Inventory critically low: 0 units (safety stock: 72),2026-03-17 14:20:55,BJ's Restaurant & Brewhouse Gift Card $25 (Email D,,Review reorder status,0.0,72.0,,,,,,,,,,,,Office Supplies
LOW_STOCK,262017,2,HIGH,Inventory critically low: 0 units (safety stock: 54),2026-03-17 14:20:55,"JAM Paper® A2 Metallic Invitation Envelopes, 4.375",,Review reorder status,0.0,54.0,,,,,,,,,,,,Shipping
LOW_STOCK,IM11V4703,2,HIGH,Inventory critically low: 0 units (safety stock: 28),2026-03-17 14:20:55,WD 2-Bay 8TB My Cloud EX2 Ultra Network NAS Attach,,Review reorder status,0.0,28.0,,,,,,,,,,,,Technology
LOW_STOCK,24367933,2,HIGH,Inventory critically low: 0 units (safety stock: 131),2026-03-17 14:20:55,"Moleskine Cahier Journal, Dotted, Black, 3/Pack (7",,Review reorder status,0.0,131.0,,,,,,,,,,,,Office Supplies
LOW_STOCK,1682311,2,HIGH,Inventory critically low: 0 units (safety stock: 64),2026-03-17 14:20:55,"Staples Standard Durable Cork Bulletin Board, Alum",,Review reorder status,0.0,64.0,,,,,,,,,,,,Furniture
LOW_STOCK,313288,2,HIGH,Inventory critically low: 0 units (safety stock: 22),2026-03-17 14:20:55,"Trademark Fine Art 'Evocation of an Island' 35"" x ",,Review reorder status,0.0,22.0,,,,,,,,,,,,Office Supplies
LOW_STOCK,SKU,2,HIGH,Inventory critically low: 0 units (safety stock: 73),2026-03-17 14:20:55,Product Title,,Review reorder status,0.0,73.0,,,,,,,,,,,,Office Supplies
LOW_STOCK,24541649,2,HIGH,Inventory critically low: 0 units (safety stock: 5),2026-03-17 14:20:55,Honeywell Fire/Waterproof Safe with Keypad w/Key L,,Review reorder status,0.0,5.0,,,,,,,,,,,,Office Supplies
LOW_STOCK,811420,2,HIGH,Inventory critically low: 0 units (safety stock: 34),2026-03-17 14:20:55,"Smead Expanding File with Flap and Cord Closure, 1",,Review reorder status,0.0,34.0,,,,,,,,,,,,Office Supplies
LOW_STOCK,2133305,2,HIGH,Inventory critically low: 12 units (safety stock: 60),2026-03-17 14:20:55,Hygloss Mylar Roll Blue [Pack Of 4] (4PK-61203),,Review reorder status,12.0,60.0,,,,,,,,,,,,Office Supplies
LOW_STOCK,29.6649831 37.5,2,HIGH,Inventory critically low: 0 units (safety stock: 48),2026-03-17 14:20:55," <div class=""""popover__popover""""><div aria-label=""",,Review reorder status,0.0,48.0,,,,,,,,,,,,Office Supplies
LOW_STOCK,232568,2,HIGH,Inventory critically low: 0 units (safety stock: 59),2026-03-17 14:20:55,"Trademark Fine Art 11"" x 14"" Acrylic, Black Frame",,Review reorder status,0.0,59.0,,,,,,,,,,,,Office Supplies
LOW_STOCK,24323707,2,HIGH,Inventory critically low: 0 units (safety stock: 5),2026-03-17 14:20:55,"Tape Logic® Removable Rectangle Laser Labels, 8 1/",,Review reorder status,0.0,5.0,,,,,,,,,,,,Office Supplies
LOW_STOCK,1567181,2,HIGH,Inventory critically low: 0 units (safety stock: 76),2026-03-17 14:20:55,SD Out 2x4 PIS,,Review reorder status,0.0,76.0,,,,,,,,,,,,Office Supplies
LOW_STOCK,559734,2,HIGH,Inventory critically low: 0 units (safety stock: 48),2026-03-17 14:20:55,Notice Signs; Ear Protection Required Beyond This ,,Review reorder status,0.0,48.0,,,,,,,,,,,,Breakroom
LOW_STOCK,24324058,2,HIGH,Inventory critically low: 0 units (safety stock: 23),2026-03-17 14:20:55,"Vangoddy Nylon Casual Messenger Bag, Black (PT_NBK",,Review reorder status,0.0,23.0,,,,,,,,,,,,Office Supplies
LOW_STOCK,224050,2,HIGH,Inventory critically low: 0 units (safety stock: 94),2026-03-17 14:20:55,"Sizzix® Texturz Impressions Pad, Black",,Review reorder status,0.0,94.0,,,,,,,,,,,,Office Supplies
LOW_STOCK,735341,2,HIGH,Inventory critically low: 6 units (safety stock: 23),2026-03-17 14:20:55,"ComplyRight Federal Labor Law Poster, Spanish (ERF",,Review reorder status,6.0,23.0,,,,,,,,,,,,Breakroom
LOW_STOCK,24525857,2,HIGH,Inventory critically low: 0 units (safety stock: 15),2026-03-17 14:20:55,AdirOffice 72'' 4-Tier Key Lock Green Steel Storag,,Review reorder status,0.0,15.0,,,,,,,,,,,,Furniture
LOW_STOCK,2080941,2,HIGH,Inventory critically low: 0 units (safety stock: 22),2026-03-17 14:20:55,Trademark Fine Art ''Sunlight Blossoming'' by Shei,,Review reorder status,0.0,22.0,,,,,,,,,,,,Office Supplies
LOW_STOCK,1207399,2,HIGH,Inventory critically low: 0 units (safety stock: 60),2026-03-17 14:20:55,"Trademark Monica Fleet ""Just a Wonder"" Art, White ",,Review reorder status,0.0,60.0,,,,,,,,,,,,Office Supplies
LOW_STOCK,24540214,2,HIGH,Inventory critically low: 0 units (safety stock: 37),2026-03-17 14:20:55,"GoFit Pro Gray Men's Trainer Gloves, XL (GF-GTC-XL",,Review reorder status,0.0,37.0,,,,,,,,,,,,Office Supplies
LOW_STOCK,1172796,2,HIGH,Inventory critically low: 0 units (safety stock: 31),2026-03-17 14:20:55,Accuform Slip-Gard EAR PROTECTION AREA Round Floor,,Review reorder status,0.0,31.0,,,,,,,,,,,,Breakroom
LOW_STOCK,1444309,2,HIGH,Inventory critically low: 4 units (safety stock: 45),2026-03-17 14:20:55,"Trademark Emily Adams ""Couture Noir Original I wit",,Review reorder status,4.0,45.0,,,,,,,,,,,,Office Supplies
LOW_STOCK,245145,2,HIGH,Inventory critically low: 0 units (safety stock: 19),2026-03-17 14:20:55,Trademark Fine Art Montagnes Russes 1888' Canvas A,,Review reorder status,0.0,19.0,,,,,,,,,,,,Office Supplies
LOW_STOCK,433204,2,HIGH,Inventory critically low: 0 units (safety stock: 79),2026-03-17 14:20:55,Brother PC-402RF Thermal Transfer Film Refills Dua,,Review reorder status,0.0,79.0,,,,,,,,,,,,Technology
LOW_STOCK,1719475,2,HIGH,Inventory critically low: 0 units (safety stock: 48),2026-03-17 14:20:55,"Rembrandt Soft Round Pastels, Raw Umber No 408.3, ",,Review reorder status,0.0,48.0,,,,,,,,,,,,Office Supplies
LOW_STOCK,SYN10011,2,HIGH,Inventory critically low: 0 units (safety stock: 25),2026-03-17 14:20:55,Fellowes Desks - Model 661,,Review reorder status,0.0,25.0,,,,,,,,,,,,Furniture
LOW_STOCK,SYN10014,2,HIGH,Inventory critically low: 38 units (safety stock: 103),2026-03-17 14:20:55,Dell Coffee - Model 824,,Review reorder status,38.0,103.0,,,,,,,,,,,,Breakroom
LOW_STOCK,SYN10015,2,HIGH,Inventory critically low: 0 units (safety stock: 26),2026-03-17 14:20:55,Dell Storage - Model 316,,Review reorder status,0.0,26.0,,,,,,,,,,,,Technology
LOW_STOCK,SYN10016,2,HIGH,Inventory critically low: 0 units (safety stock: 79),2026-03-17 14:20:55,Logitech Cleaning - Model 256,,Review reorder status,0.0,79.0,,,,,,,,,,,,Breakroom
LOW_STOCK,SYN10021,2,HIGH,Inventory critically low: 2 units (safety stock: 8),2026-03-17 14:20:55,HP Monitors - Model 506,,Review reorder status,2.0,8.0,,,,,,,,,,,,Technology
